# Original file: "vega_c95.fits"
# this is the vega spectrum from ATLAS12
# It covers 0.09 - 2.6 microns with uniform spacing of 0.1nm
# downloaded from here: ftp://ftp.stsci.edu/cdbs/grid/k93models/standards/
# see the readme there for more details.
#
# wavelength units are angstroms
# flux units are erg cm-2 s-1 angstrom-1

wavelength flux
14571.500 1.68836E-10
14572.500 1.68779E-10
14573.500 1.68756E-10
14574.500 1.68700E-10
14575.500 1.68666E-10
14576.500 1.68632E-10
14577.500 1.68587E-10
14578.500 1.68541E-10
14579.500 1.68507E-10
14580.500 1.68363E-10
14581.500 1.68406E-10
14582.500 1.68383E-10
14583.500 1.68338E-10
14584.500 1.68293E-10
14585.500 1.68259E-10
14586.500 1.68213E-10
14587.500 1.68146E-10
14588.500 1.68145E-10
14589.500 1.68100E-10
14590.500 1.68066E-10
14591.500 1.68021E-10
14592.500 1.67987E-10
14593.500 1.67942E-10
14594.500 1.67908E-10
14595.500 1.67819E-10
14596.500 1.67763E-10
14597.500 1.67784E-10
14598.500 1.67750E-10
14599.500 1.67705E-10
14600.500 1.67671E-10
14601.500 1.67626E-10
14602.500 1.67494E-10
14603.500 1.67547E-10
14604.500 1.67503E-10
14605.500 1.67458E-10
14606.500 1.67413E-10
14607.500 1.67379E-10
14608.500 1.67180E-10
14609.500 1.67300E-10
14610.500 1.67266E-10
14611.500 1.67232E-10
14612.500 1.67188E-10
14613.500 1.67154E-10
14614.500 1.67098E-10
14615.500 1.67064E-10
14616.500 1.67030E-10
14617.500 1.66964E-10
14618.500 1.66930E-10
14619.500 1.66808E-10
14620.500 1.66873E-10
14621.500 1.66796E-10
14622.500 1.66795E-10
14623.500 1.66750E-10
14624.500 1.66716E-10
14625.500 1.66650E-10
14626.500 1.66561E-10
14627.500 1.66593E-10
14628.500 1.66428E-10
14629.500 1.66515E-10
14630.500 1.66459E-10
14631.500 1.66404E-10
14632.500 1.63034E-10
14633.500 1.66336E-10
14634.500 1.66313E-10
14635.500 1.66083E-10
14636.500 1.66224E-10
14637.500 1.66202E-10
14638.500 1.66146E-10
14639.500 1.66112E-10
14640.500 1.61982E-10
14641.500 1.61981E-10
14642.500 1.66001E-10
14643.500 1.65956E-10
14644.500 1.65923E-10
14645.500 1.65878E-10
14646.500 1.65845E-10
14647.500 1.65800E-10
14648.500 1.65767E-10
14649.500 1.65722E-10
14650.500 1.65689E-10
14651.500 1.65644E-10
14652.500 1.65600E-10
14653.500 1.65544E-10
14654.500 1.65511E-10
14655.500 1.65488E-10
14656.500 1.65041E-10
14657.500 1.65323E-10
14658.500 1.65366E-10
14659.500 1.65322E-10
14660.500 1.65288E-10
14661.500 1.65255E-10
14662.500 1.65210E-10
14663.500 1.65177E-10
14664.500 1.65133E-10
14665.500 1.65088E-10
14666.500 1.65055E-10
14667.500 1.65022E-10
14668.500 1.64977E-10
14669.500 1.64933E-10
14670.500 1.64900E-10
14671.500 1.64866E-10
14672.500 1.64822E-10
14673.500 1.64778E-10
14674.500 1.64745E-10
14675.500 1.64700E-10
14676.500 1.63547E-10
14677.500 1.64612E-10
14678.500 1.64579E-10
14679.500 1.64426E-10
14680.500 1.64512E-10
14681.500 1.64468E-10
14682.500 1.64435E-10
14683.500 1.64391E-10
14684.500 1.64281E-10
14685.500 1.64150E-10
14686.500 1.64280E-10
14687.500 1.64236E-10
14688.500 1.64203E-10
14689.500 1.64159E-10
14690.500 1.64115E-10
14691.500 1.64081E-10
14692.500 1.64037E-10
14693.500 1.64004E-10
14694.500 1.63960E-10
14695.500 1.63927E-10
14696.500 1.63883E-10
14697.500 1.63850E-10
14698.500 1.63806E-10
14699.500 1.63762E-10
14700.500 1.63729E-10
14701.500 1.63696E-10
14702.500 1.63652E-10
14703.500 1.63608E-10
14704.500 1.63488E-10
14705.500 1.63542E-10
14706.500 1.63379E-10
14707.500 1.63357E-10
14708.500 1.63421E-10
14709.500 1.63377E-10
14710.500 1.63344E-10
14711.500 1.63300E-10
14712.500 1.63256E-10
14713.500 1.63234E-10
14714.500 1.63190E-10
14715.500 1.63006E-10
14716.500 1.63114E-10
14717.500 1.63081E-10
14718.500 1.63037E-10
14719.500 1.62993E-10
14720.500 1.62960E-10
14721.500 1.62916E-10
14722.500 1.62883E-10
14723.500 1.62688E-10
14724.500 1.62796E-10
14725.500 1.62590E-10
14726.500 1.62698E-10
14727.500 1.62665E-10
14728.500 1.62589E-10
14729.500 1.62610E-10
14730.500 1.62577E-10
14731.500 1.62512E-10
14732.500 1.62457E-10
14733.500 1.62457E-10
14734.500 1.62413E-10
14735.500 1.62380E-10
14736.500 1.62326E-10
14737.500 1.62229E-10
14738.500 1.61937E-10
14739.500 1.62195E-10
14740.500 1.62184E-10
14741.500 1.61990E-10
14742.500 1.59705E-10
14743.500 1.62075E-10
14744.500 1.62031E-10
14745.500 1.61999E-10
14746.500 1.61944E-10
14747.500 1.61922E-10
14748.500 1.61879E-10
14749.500 1.61846E-10
14750.500 1.61792E-10
14751.500 1.61619E-10
14752.500 1.61716E-10
14753.500 1.61124E-10
14754.500 1.61586E-10
14755.500 1.61618E-10
14756.500 1.61553E-10
14757.500 1.61466E-10
14758.500 1.61488E-10
14759.500 1.61455E-10
14760.500 1.60380E-10
14761.500 1.58187E-10
14762.500 1.61346E-10
14763.500 1.61314E-10
14764.500 1.61109E-10
14765.500 1.61227E-10
14766.500 1.61184E-10
14767.500 1.61151E-10
14768.500 1.61119E-10
14769.500 1.61086E-10
14770.500 1.61043E-10
14771.500 1.60946E-10
14772.500 1.60752E-10
14773.500 1.60892E-10
14774.500 1.60891E-10
14775.500 1.60837E-10
14776.500 1.60676E-10
14777.500 1.60772E-10
14778.500 1.60740E-10
14779.500 1.60686E-10
14780.500 1.60664E-10
14781.500 1.60621E-10
14782.500 1.60589E-10
14783.500 1.57781E-10
14784.500 1.60502E-10
14785.500 1.60470E-10
14786.500 1.56281E-10
14787.500 1.57470E-10
14788.500 1.60351E-10
14789.500 1.60308E-10
14790.500 1.60276E-10
14791.500 1.60243E-10
14792.500 1.60200E-10
14793.500 1.60168E-10
14794.500 1.60114E-10
14795.500 1.60082E-10
14796.500 1.60039E-10
14797.500 1.60006E-10
14798.500 1.59974E-10
14799.500 1.59920E-10
14800.500 1.59888E-10
14801.500 1.59856E-10
14802.500 1.59759E-10
14803.500 1.59781E-10
14804.500 1.59748E-10
14805.500 1.59705E-10
14806.500 1.59673E-10
14807.500 1.59620E-10
14808.500 1.59555E-10
14809.500 1.59555E-10
14810.500 1.57078E-10
14811.500 1.59309E-10
14812.500 1.59394E-10
14813.500 1.59394E-10
14814.500 1.59351E-10
14815.500 1.59319E-10
14816.500 1.59287E-10
14817.500 1.59233E-10
14818.500 1.59180E-10
14819.500 1.59180E-10
14820.500 1.59137E-10
14821.500 1.59094E-10
14822.500 1.59062E-10
14823.500 1.59019E-10
14824.500 1.58987E-10
14825.500 1.58944E-10
14826.500 1.58902E-10
14827.500 1.58848E-10
14828.500 1.58806E-10
14829.500 1.58763E-10
14830.500 1.58060E-10
14831.500 1.58699E-10
14832.500 1.58645E-10
14833.500 1.58635E-10
14834.500 1.58592E-10
14835.500 1.58560E-10
14836.500 1.55294E-10
14837.500 1.58475E-10
14838.500 1.58411E-10
14839.500 1.58358E-10
14840.500 1.58357E-10
14841.500 1.58326E-10
14842.500 1.58283E-10
14843.500 1.58219E-10
14844.500 1.58155E-10
14845.500 1.58123E-10
14846.500 1.58091E-10
14847.500 1.57953E-10
14848.500 1.58017E-10
14849.500 1.57996E-10
14850.500 1.57964E-10
14851.500 1.57932E-10
14852.500 1.57900E-10
14853.500 1.57857E-10
14854.500 1.57794E-10
14855.500 1.54780E-10
14856.500 1.57391E-10
14857.500 1.57688E-10
14858.500 1.57645E-10
14859.500 1.57613E-10
14860.500 1.57571E-10
14861.500 1.57486E-10
14862.500 1.57423E-10
14863.500 1.57380E-10
14864.500 1.57211E-10
14865.500 1.57264E-10
14866.500 1.57285E-10
14867.500 1.57264E-10
14868.500 1.57232E-10
14869.500 1.57190E-10
14870.500 1.57179E-10
14871.500 1.57147E-10
14872.500 1.55390E-10
14873.500 1.56512E-10
14874.500 1.57010E-10
14875.500 1.56968E-10
14876.500 1.56925E-10
14877.500 1.56788E-10
14878.500 1.56830E-10
14879.500 1.56799E-10
14880.500 1.56746E-10
14881.500 1.47524E-10
14882.500 1.52115E-10
14883.500 1.56598E-10
14884.500 1.56566E-10
14885.500 1.56503E-10
14886.500 1.56503E-10
14887.500 1.56482E-10
14888.500 1.56451E-10
14889.500 1.56430E-10
14890.500 1.56398E-10
14891.500 1.56377E-10
14892.500 1.56345E-10
14893.500 1.56293E-10
14894.500 1.56240E-10
14895.500 1.56198E-10
14896.500 1.56156E-10
14897.500 1.56114E-10
14898.500 1.56072E-10
14899.500 1.56030E-10
14900.500 1.55977E-10
14901.500 1.55935E-10
14902.500 1.55883E-10
14903.500 1.55777E-10
14904.500 1.55672E-10
14905.500 1.55641E-10
14906.500 1.55609E-10
14907.500 1.55567E-10
14908.500 1.55546E-10
14909.500 1.55526E-10
14910.500 1.55505E-10
14911.500 1.55326E-10
14912.500 1.55452E-10
14913.500 1.55432E-10
14914.500 1.55421E-10
14915.500 1.55348E-10
14916.500 1.55348E-10
14917.500 1.55296E-10
14918.500 1.55243E-10
14919.500 1.55191E-10
14920.500 1.55138E-10
14921.500 1.55086E-10
14922.500 1.55055E-10
14923.500 1.54939E-10
14924.500 1.54961E-10
14925.500 1.54919E-10
14926.500 1.54877E-10
14927.500 1.54846E-10
14928.500 1.54615E-10
14929.500 1.54521E-10
14930.500 1.54489E-10
14931.500 1.54458E-10
14932.500 1.54417E-10
14933.500 1.54396E-10
14934.500 1.54375E-10
14935.500 1.54355E-10
14936.500 1.54323E-10
14937.500 1.54324E-10
14938.500 1.54314E-10
14939.500 1.54303E-10
14940.500 1.54293E-10
14941.500 1.54283E-10
14942.500 1.54241E-10
14943.500 1.54179E-10
14944.500 1.54116E-10
14945.500 1.54064E-10
14946.500 1.54012E-10
14947.500 1.53960E-10
14948.500 1.53908E-10
14949.500 1.53856E-10
14950.500 1.53804E-10
14951.500 1.53762E-10
14952.500 1.53711E-10
14953.500 1.53669E-10
14954.500 1.53554E-10
14955.500 1.53450E-10
14956.500 1.52728E-10
14957.500 1.53137E-10
14958.500 1.53095E-10
14959.500 1.53064E-10
14960.500 1.52782E-10
14961.500 1.53023E-10
14962.500 1.52993E-10
14963.500 1.52983E-10
14964.500 1.52858E-10
14965.500 1.52952E-10
14966.500 1.52953E-10
14967.500 1.52932E-10
14968.500 1.52943E-10
14969.500 1.52944E-10
14970.500 1.49579E-10
14971.500 1.52903E-10
14972.500 1.52861E-10
14973.500 1.52789E-10
14974.500 1.52685E-10
14975.500 1.52643E-10
14976.500 1.52581E-10
14977.500 1.52551E-10
14978.500 1.52488E-10
14979.500 1.52447E-10
14980.500 1.52385E-10
14981.500 1.52333E-10
14982.500 1.52292E-10
14983.500 1.52209E-10
14984.500 1.52179E-10
14985.500 1.52148E-10
14986.500 1.52107E-10
14987.500 1.51857E-10
14988.500 1.51461E-10
14989.500 1.51420E-10
14990.500 1.51171E-10
14991.500 1.51349E-10
14992.500 1.51339E-10
14993.500 1.51319E-10
14994.500 1.51299E-10
14995.500 1.51226E-10
14996.500 1.51269E-10
14997.500 1.51269E-10
14998.500 1.51270E-10
14999.500 1.51031E-10
15000.500 1.51219E-10
15001.500 1.51272E-10
15002.500 1.51273E-10
15003.500 1.51304E-10
15004.500 1.51315E-10
15005.500 1.51285E-10
15006.500 1.51202E-10
15007.500 1.51120E-10
15008.500 1.51048E-10
15009.500 1.50976E-10
15010.500 1.50914E-10
15011.500 1.50852E-10
15012.500 1.50790E-10
15013.500 1.50729E-10
15014.500 1.50657E-10
15015.500 1.50616E-10
15016.500 1.50565E-10
15017.500 1.50514E-10
15018.500 1.50462E-10
15019.500 1.50411E-10
15020.500 1.50360E-10
15021.500 1.50278E-10
15022.500 1.50237E-10
15023.500 1.50030E-10
15024.500 1.49834E-10
15025.500 1.49793E-10
15026.500 1.49752E-10
15027.500 1.49722E-10
15028.500 1.47971E-10
15029.500 1.44488E-10
15030.500 1.49455E-10
15031.500 1.49611E-10
15032.500 1.49602E-10
15033.500 1.49582E-10
15034.500 1.49572E-10
15035.500 1.49563E-10
15036.500 1.49564E-10
15037.500 1.49565E-10
15038.500 1.49565E-10
15039.500 1.49577E-10
15040.500 1.49557E-10
15041.500 1.49620E-10
15042.500 1.49662E-10
15043.500 1.49621E-10
15044.500 1.44045E-10
15045.500 1.49468E-10
15046.500 1.49386E-10
15047.500 1.49314E-10
15048.500 1.49243E-10
15049.500 1.49181E-10
15050.500 1.49120E-10
15051.500 1.46929E-10
15052.500 1.48957E-10
15053.500 1.48895E-10
15054.500 1.47822E-10
15055.500 1.47678E-10
15056.500 1.48722E-10
15057.500 1.48796E-10
15058.500 1.48611E-10
15059.500 1.48725E-10
15060.500 1.48685E-10
15061.500 1.48489E-10
15062.500 1.48604E-10
15063.500 1.48564E-10
15064.500 1.47801E-10
15065.500 1.47544E-10
15066.500 1.47504E-10
15067.500 1.47463E-10
15068.500 1.47392E-10
15069.500 1.47393E-10
15070.500 1.47353E-10
15071.500 1.47323E-10
15072.500 1.47293E-10
15073.500 1.47264E-10
15074.500 1.47244E-10
15075.500 1.47235E-10
15076.500 1.47215E-10
15077.500 1.47185E-10
15078.500 1.47114E-10
15079.500 1.47188E-10
15080.500 1.47189E-10
15081.500 1.47138E-10
15082.500 1.47211E-10
15083.500 1.47233E-10
15084.500 1.47172E-10
15085.500 1.47328E-10
15086.500 1.47349E-10
15087.500 1.47330E-10
15088.500 1.46693E-10
15089.500 1.47116E-10
15090.500 1.47035E-10
15091.500 1.46954E-10
15092.500 1.46883E-10
15093.500 1.46822E-10
15094.500 1.46772E-10
15095.500 1.46711E-10
15096.500 1.46661E-10
15097.500 1.46621E-10
15098.500 1.46098E-10
15099.500 1.45473E-10
15100.500 1.46511E-10
15101.500 1.46472E-10
15102.500 1.46442E-10
15103.500 1.46402E-10
15104.500 1.46372E-10
15105.500 1.46343E-10
15106.500 1.45584E-10
15107.500 1.46273E-10
15108.500 1.46233E-10
15109.500 1.46193E-10
15110.500 1.46154E-10
15111.500 1.45273E-10
15112.500 1.45028E-10
15113.500 1.44988E-10
15114.500 1.44938E-10
15115.500 1.44899E-10
15116.500 1.44849E-10
15117.500 1.44809E-10
15118.500 1.44759E-10
15119.500 1.44586E-10
15120.500 1.44639E-10
15121.500 1.44640E-10
15122.500 1.44590E-10
15123.500 1.44561E-10
15124.500 1.44511E-10
15125.500 1.44502E-10
15126.500 1.44391E-10
15127.500 1.44444E-10
15128.500 1.44425E-10
15129.500 1.44416E-10
15130.500 1.44407E-10
15131.500 1.44398E-10
15132.500 1.44420E-10
15133.500 1.44442E-10
15134.500 1.44474E-10
15135.500 1.44516E-10
15136.500 1.44568E-10
15137.500 1.44570E-10
15138.500 1.44540E-10
15139.500 1.44235E-10
15140.500 1.44308E-10
15141.500 1.44207E-10
15142.500 1.44147E-10
15143.500 1.44088E-10
15144.500 1.44007E-10
15145.500 1.43998E-10
15146.500 1.43959E-10
15147.500 1.43930E-10
15148.500 1.43860E-10
15149.500 1.43871E-10
15150.500 1.42363E-10
15151.500 1.43782E-10
15152.500 1.43814E-10
15153.500 1.43795E-10
15154.500 1.43776E-10
15155.500 1.43727E-10
15156.500 1.43738E-10
15157.500 1.43720E-10
15158.500 1.43701E-10
15159.500 1.43671E-10
15160.500 1.43642E-10
15161.500 1.43613E-10
15162.500 1.43584E-10
15163.500 1.43565E-10
15164.500 1.43526E-10
15165.500 1.43283E-10
15166.500 1.42989E-10
15167.500 1.42889E-10
15168.500 1.42890E-10
15169.500 1.42841E-10
15170.500 1.42781E-10
15171.500 1.42732E-10
15172.500 1.42632E-10
15173.500 1.42603E-10
15174.500 1.42543E-10
15175.500 1.42474E-10
15176.500 1.42404E-10
15177.500 1.42335E-10
15178.500 1.42275E-10
15179.500 1.42206E-10
15180.500 1.42136E-10
15181.500 1.42056E-10
15182.500 1.42007E-10
15183.500 1.41938E-10
15184.500 1.41878E-10
15185.500 1.41829E-10
15186.500 1.41770E-10
15187.500 1.41721E-10
15188.500 1.41692E-10
15189.500 1.41643E-10
15190.500 1.41604E-10
15191.500 1.41646E-10
15192.500 1.41668E-10
15193.500 1.41710E-10
15194.500 1.41793E-10
15195.500 1.41835E-10
15196.500 1.41806E-10
15197.500 1.41727E-10
15198.500 1.41587E-10
15199.500 1.41497E-10
15200.500 1.41428E-10
15201.500 1.41389E-10
15202.500 1.41350E-10
15203.500 1.41331E-10
15204.500 1.41313E-10
15205.500 1.41325E-10
15206.500 1.41326E-10
15207.500 1.41328E-10
15208.500 1.41340E-10
15209.500 1.41341E-10
15210.500 1.41373E-10
15211.500 1.41071E-10
15212.500 1.41417E-10
15213.500 1.41439E-10
15214.500 1.41461E-10
15215.500 1.41473E-10
15216.500 1.41495E-10
15217.500 1.41506E-10
15218.500 1.41518E-10
15219.500 1.41530E-10
15220.500 1.41521E-10
15221.500 1.41503E-10
15222.500 1.41525E-10
15223.500 1.41415E-10
15224.500 1.41518E-10
15225.500 1.41499E-10
15226.500 1.41440E-10
15227.500 1.41442E-10
15228.500 1.41393E-10
15229.500 1.40698E-10
15230.500 1.40649E-10
15231.500 1.40600E-10
15232.500 1.40551E-10
15233.500 1.40493E-10
15234.500 1.40424E-10
15235.500 1.40325E-10
15236.500 1.40276E-10
15237.500 1.40207E-10
15238.500 1.40108E-10
15239.500 1.40039E-10
15240.500 1.39950E-10
15241.500 1.39851E-10
15242.500 1.39762E-10
15243.500 1.39653E-10
15244.500 1.39554E-10
15245.500 1.39445E-10
15246.500 1.39336E-10
15247.500 1.39147E-10
15248.500 1.39108E-10
15249.500 1.38909E-10
15250.500 1.38891E-10
15251.500 1.38772E-10
15252.500 1.38673E-10
15253.500 1.38564E-10
15254.500 1.38466E-10
15255.500 1.38377E-10
15256.500 1.38288E-10
15257.500 1.38210E-10
15258.500 1.38152E-10
15259.500 1.38103E-10
15260.500 1.38085E-10
15261.500 1.38097E-10
15262.500 1.38140E-10
15263.500 1.38242E-10
15264.500 1.38154E-10
15265.500 1.38236E-10
15266.500 1.38087E-10
15267.500 1.37979E-10
15268.500 1.37910E-10
15269.500 1.37872E-10
15270.500 1.37864E-10
15271.500 1.37876E-10
15272.500 1.37909E-10
15273.500 1.37941E-10
15274.500 1.37983E-10
15275.500 1.38035E-10
15276.500 1.38097E-10
15277.500 1.38159E-10
15278.500 1.38222E-10
15279.500 1.38294E-10
15280.500 1.38356E-10
15281.500 1.38408E-10
15282.500 1.38490E-10
15283.500 1.38542E-10
15284.500 1.38614E-10
15285.500 1.38676E-10
15286.500 1.38738E-10
15287.500 1.38790E-10
15288.500 1.38842E-10
15289.500 1.38894E-10
15290.500 1.38936E-10
15291.500 1.38968E-10
15292.500 1.39000E-10
15293.500 1.39032E-10
15294.500 1.39064E-10
15295.500 1.39076E-10
15296.500 1.39098E-10
15297.500 1.39099E-10
15298.500 1.38281E-10
15299.500 1.39093E-10
15300.500 1.39075E-10
15301.500 1.39077E-10
15302.500 1.39029E-10
15303.500 1.38830E-10
15304.500 1.38792E-10
15305.500 1.38734E-10
15306.500 1.38706E-10
15307.500 1.38648E-10
15308.500 1.38590E-10
15309.500 1.38522E-10
15310.500 1.38454E-10
15311.500 1.38366E-10
15312.500 1.38278E-10
15313.500 1.38190E-10
15314.500 1.38092E-10
15315.500 1.37984E-10
15316.500 1.37876E-10
15317.500 1.37748E-10
15318.500 1.37620E-10
15319.500 1.37503E-10
15320.500 1.37365E-10
15321.500 1.37227E-10
15322.500 1.37080E-10
15323.500 1.36932E-10
15324.500 1.36755E-10
15325.500 1.36607E-10
15326.500 1.36450E-10
15327.500 1.36253E-10
15328.500 1.36105E-10
15329.500 1.35938E-10
15330.500 1.35761E-10
15331.500 1.35584E-10
15332.500 1.35407E-10
15333.500 1.35230E-10
15334.500 1.35043E-10
15335.500 1.34886E-10
15336.500 1.34729E-10
15337.500 1.34572E-10
15338.500 1.34425E-10
15339.500 1.34138E-10
15340.500 1.34191E-10
15341.500 1.34094E-10
15342.500 1.34066E-10
15343.500 1.34069E-10
15344.500 1.34151E-10
15345.500 1.34083E-10
15346.500 1.34096E-10
15347.500 1.34038E-10
15348.500 1.33951E-10
15349.500 1.33904E-10
15350.500 1.33907E-10
15351.500 1.33949E-10
15352.500 1.34001E-10
15353.500 1.34093E-10
15354.500 1.34194E-10
15355.500 1.34306E-10
15356.500 1.34428E-10
15357.500 1.34549E-10
15358.500 1.34681E-10
15359.500 1.34812E-10
15360.500 1.34943E-10
15361.500 1.35075E-10
15362.500 1.35206E-10
15363.500 1.35337E-10
15364.500 1.35458E-10
15365.500 1.35580E-10
15366.500 1.35711E-10
15367.500 1.35832E-10
15368.500 1.35943E-10
15369.500 1.36044E-10
15370.500 1.36156E-10
15371.500 1.36257E-10
15372.500 1.36358E-10
15373.500 1.36449E-10
15374.500 1.36531E-10
15375.500 1.36612E-10
15376.500 1.36683E-10
15377.500 1.36755E-10
15378.500 1.36816E-10
15379.500 1.36848E-10
15380.500 1.36790E-10
15381.500 1.36792E-10
15382.500 1.37012E-10
15383.500 1.37044E-10
15384.500 1.37066E-10
15385.500 1.37077E-10
15386.500 1.37109E-10
15387.500 1.37111E-10
15388.500 1.37113E-10
15389.500 1.37105E-10
15390.500 1.37097E-10
15391.500 1.37079E-10
15392.500 1.37062E-10
15393.500 1.37044E-10
15394.500 1.36996E-10
15395.500 1.36959E-10
15396.500 1.36891E-10
15397.500 1.36844E-10
15398.500 1.36678E-10
15399.500 1.36631E-10
15400.500 1.36623E-10
15401.500 1.36546E-10
15402.500 1.36459E-10
15403.500 1.36362E-10
15404.500 1.36236E-10
15405.500 1.36140E-10
15406.500 1.35520E-10
15407.500 1.35502E-10
15408.500 1.35514E-10
15409.500 1.35605E-10
15410.500 1.35381E-10
15411.500 1.35284E-10
15412.500 1.35129E-10
15413.500 1.34983E-10
15414.500 1.34798E-10
15415.500 1.34583E-10
15416.500 1.34428E-10
15417.500 1.34233E-10
15418.500 1.34028E-10
15419.500 1.33824E-10
15420.500 1.33610E-10
15421.500 1.33385E-10
15422.500 1.33152E-10
15423.500 1.32918E-10
15424.500 1.32674E-10
15425.500 1.32421E-10
15426.500 1.31291E-10
15427.500 1.31934E-10
15428.500 1.31671E-10
15429.500 1.31408E-10
15430.500 1.31154E-10
15431.500 1.30892E-10
15432.500 1.30639E-10
15433.500 1.30376E-10
15434.500 1.30133E-10
15435.500 1.29900E-10
15436.500 1.29677E-10
15437.500 1.29473E-10
15438.500 1.29299E-10
15439.500 1.29174E-10
15440.500 1.29108E-10
15441.500 1.29131E-10
15442.500 1.29065E-10
15443.500 1.28931E-10
15444.500 1.29081E-10
15445.500 1.28995E-10
15446.500 1.28998E-10
15447.500 1.29060E-10
15448.500 1.29171E-10
15449.500 1.29321E-10
15450.500 1.29491E-10
15451.500 1.29680E-10
15452.500 1.29879E-10
15453.500 1.30088E-10
15454.500 1.30296E-10
15455.500 1.30505E-10
15456.500 1.30723E-10
15457.500 1.30932E-10
15458.500 1.31150E-10
15459.500 1.31359E-10
15460.500 1.31567E-10
15461.500 1.31765E-10
15462.500 1.31964E-10
15463.500 1.32153E-10
15464.500 1.32341E-10
15465.500 1.32520E-10
15466.500 1.32699E-10
15467.500 1.32867E-10
15468.500 1.33026E-10
15469.500 1.33185E-10
15470.500 1.33334E-10
15471.500 1.33484E-10
15472.500 1.33623E-10
15473.500 1.33645E-10
15474.500 1.33676E-10
15475.500 1.33952E-10
15476.500 1.34111E-10
15477.500 1.34221E-10
15478.500 1.34331E-10
15479.500 1.34313E-10
15480.500 1.34491E-10
15481.500 1.34581E-10
15482.500 1.34095E-10
15483.500 1.34742E-10
15484.500 1.34783E-10
15485.500 1.34863E-10
15486.500 1.34924E-10
15487.500 1.34965E-10
15488.500 1.35006E-10
15489.500 1.35048E-10
15490.500 1.35069E-10
15491.500 1.35101E-10
15492.500 1.35093E-10
15493.500 1.35115E-10
15494.500 1.35136E-10
15495.500 1.35138E-10
15496.500 1.35130E-10
15497.500 1.35123E-10
15498.500 1.35115E-10
15499.500 1.35117E-10
15500.500 1.35041E-10
15501.500 1.35004E-10
15502.500 1.35026E-10
15503.500 1.34979E-10
15504.500 1.34923E-10
15505.500 1.34808E-10
15506.500 1.34800E-10
15507.500 1.34744E-10
15508.500 1.34668E-10
15509.500 1.34592E-10
15510.500 1.34488E-10
15511.500 1.34392E-10
15512.500 1.34317E-10
15513.500 1.34202E-10
15514.500 1.34097E-10
15515.500 1.33983E-10
15516.500 1.33858E-10
15517.500 1.33724E-10
15518.500 1.33590E-10
15519.500 1.33447E-10
15520.500 1.33293E-10
15521.500 1.33140E-10
15522.500 1.32977E-10
15523.500 1.32805E-10
15524.500 1.32603E-10
15525.500 1.32430E-10
15526.500 1.32248E-10
15527.500 1.32046E-10
15528.500 1.31826E-10
15529.500 1.31614E-10
15530.500 1.31393E-10
15531.500 1.31153E-10
15532.500 1.30913E-10
15533.500 1.30673E-10
15534.500 1.30414E-10
15535.500 1.30115E-10
15536.500 1.29866E-10
15537.500 1.29597E-10
15538.500 1.29270E-10
15539.500 1.29011E-10
15540.500 1.28703E-10
15541.500 1.28386E-10
15542.500 1.28050E-10
15543.500 1.27742E-10
15544.500 1.27367E-10
15545.500 1.27060E-10
15546.500 1.26666E-10
15547.500 1.26349E-10
15548.500 1.25984E-10
15549.500 1.25629E-10
15550.500 1.25264E-10
15551.500 1.24909E-10
15552.500 1.24544E-10
